chieff,FI,FA,HI,HA,LI,LA,FI0p5,FA0p5,HI0p5,HA0p5,LI0p5,LA0p5
-0.301,0.7143999999999994,0,0.8112999999999992,0,0.4390999999999996,0,0.6565999999999994,0,0.8163999999999992,0,0.41919999999999963,0
-0.3,0.7285999999999994,0,0.8521999999999992,0,0.46619999999999956,0,0.6861999999999994,0,0.8296999999999992,0,0.45409999999999956,0
-0.299,0.7285999999999994,0,0.8521999999999992,0,0.46619999999999956,0,0.6861999999999994,0,0.8296999999999992,0,0.45409999999999956,0
-0.298,0.7285999999999994,0,0.8521999999999992,0,0.46619999999999956,0,0.6861999999999994,0,0.8296999999999992,0,0.45409999999999956,0
-0.297,0.7285999999999994,0,0.8521999999999992,0,0.46619999999999956,0,0.6861999999999994,0,0.8296999999999992,0,0.45409999999999956,0
-0.296,0.7285999999999994,0,0.8521999999999992,0,0.46619999999999956,0,0.6861999999999994,0,0.8296999999999992,0,0.45409999999999956,0
-0.295,0.7285999999999994,0,0.8521999999999992,0,0.46619999999999956,0,0.6861999999999994,0,0.8296999999999992,0,0.45409999999999956,0
-0.294,0.7285999999999994,0,0.8521999999999992,0,0.46619999999999956,0,0.6861999999999994,0,0.8296999999999992,0,0.45409999999999956,0
-0.293,0.7285999999999994,0,0.8521999999999992,0,0.46619999999999956,0,0.6861999999999994,0,0.8296999999999992,0,0.45409999999999956,0
-0.292,0.7285999999999994,0,0.8521999999999992,0,0.46619999999999956,0,0.6861999999999994,0,0.8296999999999992,0,0.45409999999999956,0
-0.291,0.7285999999999994,0,0.8521999999999992,0,0.46619999999999956,0,0.6861999999999994,0,0.8296999999999992,0,0.45409999999999956,0
-0.29,0.7698000000000036,0,0.8608000000000041,0,0.5011000000000023,0,0.7215000000000034,0,0.8572000000000041,0,0.4860000000000023,0
-0.289,0.7698000000000036,0,0.8608000000000041,0,0.5011000000000023,0,0.7215000000000034,0,0.8572000000000041,0,0.4860000000000023,0
-0.288,0.7698000000000036,0,0.8608000000000041,0,0.5011000000000023,0,0.7215000000000034,0,0.8572000000000041,0,0.4860000000000023,0
-0.287,0.7698000000000036,0,0.8608000000000041,0,0.5011000000000023,0,0.7215000000000034,0,0.8572000000000041,0,0.4860000000000023,0
-0.286,0.7698000000000036,0,0.8608000000000041,0,0.5011000000000023,0,0.7215000000000034,0,0.8572000000000041,0,0.4860000000000023,0
-0.285,0.7698000000000036,0,0.8608000000000041,0,0.5011000000000023,0,0.7215000000000034,0,0.8572000000000041,0,0.4860000000000023,0
-0.284,0.7698000000000036,0,0.8608000000000041,0,0.5011000000000023,0,0.7215000000000034,0,0.8572000000000041,0,0.4860000000000023,0
-0.283,0.7698000000000036,0,0.8608000000000041,0,0.5011000000000023,0,0.7215000000000034,0,0.8572000000000041,0,0.4860000000000023,0
-0.282,0.7698000000000036,0,0.8608000000000041,0,0.5011000000000023,0,0.7215000000000034,0,0.8572000000000041,0,0.4860000000000023,0
-0.281,0.7698000000000036,0,0.8608000000000041,0,0.5011000000000023,0,0.7215000000000034,0,0.8572000000000041,0,0.4860000000000023,0
-0.28,0.8189999999999993,0,0.9015999999999992,0,0.5552999999999995,0,0.7541999999999993,0,0.9002999999999992,0,0.5266999999999995,0
-0.279,0.8189999999999993,0,0.9015999999999992,0,0.5552999999999995,0,0.7541999999999993,0,0.9002999999999992,0,0.5266999999999995,0
-0.278,0.8189999999999993,0,0.9015999999999992,0,0.5552999999999995,0,0.7541999999999993,0,0.9002999999999992,0,0.5266999999999995,0
-0.277,0.8189999999999993,0,0.9015999999999992,0,0.5552999999999995,0,0.7541999999999993,0,0.9002999999999992,0,0.5266999999999995,0
-0.276,0.8189999999999993,0,0.9015999999999992,0,0.5552999999999995,0,0.7541999999999993,0,0.9002999999999992,0,0.5266999999999995,0
-0.275,0.8189999999999993,0,0.9015999999999992,0,0.5552999999999995,0,0.7541999999999993,0,0.9002999999999992,0,0.5266999999999995,0
-0.274,0.8189999999999993,0,0.9015999999999992,0,0.5552999999999995,0,0.7541999999999993,0,0.9002999999999992,0,0.5266999999999995,0
-0.273,0.8189999999999993,0,0.9015999999999992,0,0.5552999999999995,0,0.7541999999999993,0,0.9002999999999992,0,0.5266999999999995,0
-0.272,0.8189999999999993,0,0.9015999999999992,0,0.5552999999999995,0,0.7541999999999993,0,0.9002999999999992,0,0.5266999999999995,0
-0.271,0.8189999999999993,0,0.9015999999999992,0,0.5552999999999995,0,0.7541999999999993,0,0.9002999999999992,0,0.5266999999999995,0
-0.27,0.8686999999999993,0,0.9138999999999992,0,0.5919999999999994,0,0.7781999999999993,0,0.9094999999999992,0,0.5783999999999995,0
-0.269,0.8686999999999993,0,0.9138999999999992,0,0.5919999999999994,0,0.7781999999999993,0,0.9094999999999992,0,0.5783999999999995,0
-0.268,0.8686999999999993,0,0.9138999999999992,0,0.5919999999999994,0,0.7781999999999993,0,0.9094999999999992,0,0.5783999999999995,0
-0.267,0.8686999999999993,0,0.9138999999999992,0,0.5919999999999994,0,0.7781999999999993,0,0.9094999999999992,0,0.5783999999999995,0
-0.266,0.8686999999999993,0,0.9138999999999992,0,0.5919999999999994,0,0.7781999999999993,0,0.9094999999999992,0,0.5783999999999995,0
-0.265,0.8686999999999993,0,0.9138999999999992,0,0.5919999999999994,0,0.7781999999999993,0,0.9094999999999992,0,0.5783999999999995,0
-0.264,0.8686999999999993,0,0.9138999999999992,0,0.5919999999999994,0,0.7781999999999993,0,0.9094999999999992,0,0.5783999999999995,0
-0.263,0.8686999999999993,0,0.9138999999999992,0,0.5919999999999994,0,0.7781999999999993,0,0.9094999999999992,0,0.5783999999999995,0
-0.262,0.8686999999999993,0,0.9138999999999992,0,0.5919999999999994,0,0.7781999999999993,0,0.9094999999999992,0,0.5783999999999995,0
-0.261,0.8686999999999993,0,0.9138999999999992,0,0.5919999999999994,0,0.7781999999999993,0,0.9094999999999992,0,0.5783999999999995,0
-0.26,0.8920999999999992,0,0.9348999999999992,0,0.6537999999999994,0,0.8251999999999993,0,0.9325999999999991,0,0.6053999999999995,0
-0.259,0.8920999999999992,0,0.9348999999999992,0,0.6537999999999994,0,0.8251999999999993,0,0.9325999999999991,0,0.6053999999999995,0
-0.258,0.8920999999999992,0,0.9348999999999992,0,0.6537999999999994,0,0.8251999999999993,0,0.9325999999999991,0,0.6053999999999995,0
-0.257,0.8920999999999992,0,0.9348999999999992,0,0.6537999999999994,0,0.8251999999999993,0,0.9325999999999991,0,0.6053999999999995,0
-0.256,0.8920999999999992,0,0.9348999999999992,0,0.6537999999999994,0,0.8251999999999993,0,0.9325999999999991,0,0.6053999999999995,0
-0.255,0.8920999999999992,0,0.9348999999999992,0,0.6537999999999994,0,0.8251999999999993,0,0.9325999999999991,0,0.6053999999999995,0
-0.254,0.8920999999999992,0,0.9348999999999992,0,0.6537999999999994,0,0.8251999999999993,0,0.9325999999999991,0,0.6053999999999995,0
-0.253,0.8920999999999992,0,0.9348999999999992,0,0.6537999999999994,0,0.8251999999999993,0,0.9325999999999991,0,0.6053999999999995,0
-0.252,0.8920999999999992,0,0.9348999999999992,0,0.6537999999999994,0,0.8251999999999993,0,0.9325999999999991,0,0.6053999999999995,0
-0.251,0.8920999999999992,0,0.9348999999999992,0,0.6537999999999994,0,0.8251999999999993,0,0.9325999999999991,0,0.6053999999999995,0
-0.25,0.9158999999999992,0,0.9941999999999991,0,0.6964999999999993,0,0.8820999999999992,0,0.9249999999999992,0,0.6792999999999993,0
-0.249,0.9158999999999992,0,0.9941999999999991,0,0.6964999999999993,0,0.8820999999999992,0,0.9249999999999992,0,0.6792999999999993,0
-0.248,0.9158999999999992,0,0.9941999999999991,0,0.6964999999999993,0,0.8820999999999992,0,0.9249999999999992,0,0.6792999999999993,0
-0.247,0.9158999999999992,0,0.9941999999999991,0,0.6964999999999993,0,0.8820999999999992,0,0.9249999999999992,0,0.6792999999999993,0
-0.246,0.9158999999999992,0,0.9941999999999991,0,0.6964999999999993,0,0.8820999999999992,0,0.9249999999999992,0,0.6792999999999993,0
-0.245,0.9158999999999992,0,0.9941999999999991,0,0.6964999999999993,0,0.8820999999999992,0,0.9249999999999992,0,0.6792999999999993,0
-0.244,0.9158999999999992,0,0.9941999999999991,0,0.6964999999999993,0,0.8820999999999992,0,0.9249999999999992,0,0.6792999999999993,0
-0.243,0.9158999999999992,0,0.9941999999999991,0,0.6964999999999993,0,0.8820999999999992,0,0.9249999999999992,0,0.6792999999999993,0
-0.242,0.9158999999999992,0,0.9941999999999991,0,0.6964999999999993,0,0.8820999999999992,0,0.9249999999999992,0,0.6792999999999993,0
-0.241,0.9158999999999992,0,0.9941999999999991,0,0.6964999999999993,0,0.8820999999999992,0,0.9249999999999992,0,0.6792999999999993,0
-0.24,0.9622000000000017,0,1.0059000000000018,0,0.7626000000000014,0,0.9086000000000016,0,0.9605000000000018,0,0.7161000000000013,0
-0.239,0.9622000000000017,0,1.0059000000000018,0,0.7626000000000014,0,0.9086000000000016,0,0.9605000000000018,0,0.7161000000000013,0
-0.238,0.9622000000000017,0,1.0059000000000018,0,0.7626000000000014,0,0.9086000000000016,0,0.9605000000000018,0,0.7161000000000013,0
-0.237,0.9622000000000017,0,1.0059000000000018,0,0.7626000000000014,0,0.9086000000000016,0,0.9605000000000018,0,0.7161000000000013,0
-0.236,0.9622000000000017,0,1.0059000000000018,0,0.7626000000000014,0,0.9086000000000016,0,0.9605000000000018,0,0.7161000000000013,0
-0.235,0.9622000000000017,0,1.0059000000000018,0,0.7626000000000014,0,0.9086000000000016,0,0.9605000000000018,0,0.7161000000000013,0
-0.234,0.9622000000000017,0,1.0059000000000018,0,0.7626000000000014,0,0.9086000000000016,0,0.9605000000000018,0,0.7161000000000013,0
-0.233,0.9622000000000017,0,1.0059000000000018,0,0.7626000000000014,0,0.9086000000000016,0,0.9605000000000018,0,0.7161000000000013,0
-0.232,0.9622000000000017,0,1.0059000000000018,0,0.7626000000000014,0,0.9086000000000016,0,0.9605000000000018,0,0.7161000000000013,0
-0.231,0.9622000000000017,0,1.0059000000000018,0,0.7626000000000014,0,0.9086000000000016,0,0.9605000000000018,0,0.7161000000000013,0
-0.23,1.008599999999999,0,1.034699999999999,0,0.8386999999999992,0,0.9498999999999992,0,0.9742999999999992,0,0.7696999999999993,0
-0.229,1.008599999999999,0,1.034699999999999,0,0.8386999999999992,0,0.9498999999999992,0,0.9742999999999992,0,0.7696999999999993,0
-0.228,1.008599999999999,0,1.034699999999999,0,0.8386999999999992,0,0.9498999999999992,0,0.9742999999999992,0,0.7696999999999993,0
-0.227,1.008599999999999,0,1.034699999999999,0,0.8386999999999992,0,0.9498999999999992,0,0.9742999999999992,0,0.7696999999999993,0
-0.226,1.008599999999999,0,1.034699999999999,0,0.8386999999999992,0,0.9498999999999992,0,0.9742999999999992,0,0.7696999999999993,0
-0.225,1.008599999999999,0,1.034699999999999,0,0.8386999999999992,0,0.9498999999999992,0,0.9742999999999992,0,0.7696999999999993,0
-0.224,1.008599999999999,0,1.034699999999999,0,0.8386999999999992,0,0.9498999999999992,0,0.9742999999999992,0,0.7696999999999993,0
-0.223,1.008599999999999,0,1.034699999999999,0,0.8386999999999992,0,0.9498999999999992,0,0.9742999999999992,0,0.7696999999999993,0
-0.222,1.008599999999999,0,1.034699999999999,0,0.8386999999999992,0,0.9498999999999992,0,0.9742999999999992,0,0.7696999999999993,0
-0.221,1.008599999999999,0,1.034699999999999,0,0.8386999999999992,0,0.9498999999999992,0,0.9742999999999992,0,0.7696999999999993,0
-0.22,1.0418999999999992,0,1.0441999999999991,0,0.8727999999999992,0,0.986399999999999,0,1.0215999999999992,0,0.8352999999999993,0
-0.219,1.0418999999999992,0,1.0441999999999991,0,0.8727999999999992,0,0.986399999999999,0,1.0215999999999992,0,0.8352999999999993,0
-0.218,1.0418999999999992,0,1.0441999999999991,0,0.8727999999999992,0,0.986399999999999,0,1.0215999999999992,0,0.8352999999999993,0
-0.217,1.0418999999999992,0,1.0441999999999991,0,0.8727999999999992,0,0.986399999999999,0,1.0215999999999992,0,0.8352999999999993,0
-0.216,1.0418999999999992,0,1.0441999999999991,0,0.8727999999999992,0,0.986399999999999,0,1.0215999999999992,0,0.8352999999999993,0
-0.215,1.0418999999999992,0,1.0441999999999991,0,0.8727999999999992,0,0.986399999999999,0,1.0215999999999992,0,0.8352999999999993,0
-0.214,1.0418999999999992,0,1.0441999999999991,0,0.8727999999999992,0,0.986399999999999,0,1.0215999999999992,0,0.8352999999999993,0
-0.213,1.0418999999999992,0,1.0441999999999991,0,0.8727999999999992,0,0.986399999999999,0,1.0215999999999992,0,0.8352999999999993,0
-0.212,1.0418999999999992,0,1.0441999999999991,0,0.8727999999999992,0,0.986399999999999,0,1.0215999999999992,0,0.8352999999999993,0
-0.211,1.0418999999999992,0,1.0441999999999991,0,0.8727999999999992,0,0.986399999999999,0,1.0215999999999992,0,0.8352999999999993,0
-0.21,1.0699000000000018,0,1.0817000000000019,0,0.9510000000000017,0,1.0080000000000018,0,1.026400000000002,0,0.9023000000000017,0
-0.209,1.0699000000000018,0,1.0817000000000019,0,0.9510000000000017,0,1.0080000000000018,0,1.026400000000002,0,0.9023000000000017,0
-0.208,1.0699000000000018,0,1.0817000000000019,0,0.9510000000000017,0,1.0080000000000018,0,1.026400000000002,0,0.9023000000000017,0
-0.207,1.0699000000000018,0,1.0817000000000019,0,0.9510000000000017,0,1.0080000000000018,0,1.026400000000002,0,0.9023000000000017,0
-0.206,1.0699000000000018,0,1.0817000000000019,0,0.9510000000000017,0,1.0080000000000018,0,1.026400000000002,0,0.9023000000000017,0
-0.205,1.0699000000000018,0,1.0817000000000019,0,0.9510000000000017,0,1.0080000000000018,0,1.026400000000002,0,0.9023000000000017,0
-0.204,1.0699000000000018,0,1.0817000000000019,0,0.9510000000000017,0,1.0080000000000018,0,1.026400000000002,0,0.9023000000000017,0
-0.203,1.0699000000000018,0,1.0817000000000019,0,0.9510000000000017,0,1.0080000000000018,0,1.026400000000002,0,0.9023000000000017,0
-0.202,1.0699000000000018,0,1.0817000000000019,0,0.9510000000000017,0,1.0080000000000018,0,1.026400000000002,0,0.9023000000000017,0
-0.201,1.0699000000000018,0,1.0817000000000019,0,0.9510000000000017,0,1.0080000000000018,0,1.026400000000002,0,0.9023000000000017,0
-0.2,1.125799999999999,0,1.095599999999999,0,1.004599999999999,0,1.081399999999999,0,1.038999999999999,0,0.9472999999999991,0
-0.199,1.125799999999999,0,1.095599999999999,0,1.004599999999999,0,1.081399999999999,0,1.038999999999999,0,0.9472999999999991,0
-0.198,1.125799999999999,0,1.095599999999999,0,1.004599999999999,0,1.081399999999999,0,1.038999999999999,0,0.9472999999999991,0
-0.197,1.125799999999999,0,1.095599999999999,0,1.004599999999999,0,1.081399999999999,0,1.038999999999999,0,0.9472999999999991,0
-0.196,1.125799999999999,0,1.095599999999999,0,1.004599999999999,0,1.081399999999999,0,1.038999999999999,0,0.9472999999999991,0
-0.195,1.125799999999999,0,1.095599999999999,0,1.004599999999999,0,1.081399999999999,0,1.038999999999999,0,0.9472999999999991,0
-0.194,1.125799999999999,0,1.095599999999999,0,1.004599999999999,0,1.081399999999999,0,1.038999999999999,0,0.9472999999999991,0
-0.193,1.125799999999999,0,1.095599999999999,0,1.004599999999999,0,1.081399999999999,0,1.038999999999999,0,0.9472999999999991,0
-0.192,1.125799999999999,0,1.095599999999999,0,1.004599999999999,0,1.081399999999999,0,1.038999999999999,0,0.9472999999999991,0
-0.191,1.125799999999999,0,1.095599999999999,0,1.004599999999999,0,1.081399999999999,0,1.038999999999999,0,0.9472999999999991,0
-0.19,1.160699999999999,0,1.104199999999999,0,1.076199999999999,0,1.099299999999999,0,1.070099999999999,0,1.008899999999999,0
-0.189,1.160699999999999,0,1.104199999999999,0,1.076199999999999,0,1.099299999999999,0,1.070099999999999,0,1.008899999999999,0
-0.188,1.160699999999999,0,1.104199999999999,0,1.076199999999999,0,1.099299999999999,0,1.070099999999999,0,1.008899999999999,0
-0.187,1.160699999999999,0,1.104199999999999,0,1.076199999999999,0,1.099299999999999,0,1.070099999999999,0,1.008899999999999,0
-0.186,1.160699999999999,0,1.104199999999999,0,1.076199999999999,0,1.099299999999999,0,1.070099999999999,0,1.008899999999999,0
-0.185,1.160699999999999,0,1.104199999999999,0,1.076199999999999,0,1.099299999999999,0,1.070099999999999,0,1.008899999999999,0
-0.184,1.160699999999999,0,1.104199999999999,0,1.076199999999999,0,1.099299999999999,0,1.070099999999999,0,1.008899999999999,0
-0.183,1.160699999999999,0,1.104199999999999,0,1.076199999999999,0,1.099299999999999,0,1.070099999999999,0,1.008899999999999,0
-0.182,1.160699999999999,0,1.104199999999999,0,1.076199999999999,0,1.099299999999999,0,1.070099999999999,0,1.008899999999999,0
-0.181,1.160699999999999,0,1.104199999999999,0,1.076199999999999,0,1.099299999999999,0,1.070099999999999,0,1.008899999999999,0
-0.18,1.1940000000000022,0,1.1257000000000021,0,1.1474000000000022,0,1.158700000000002,0,1.100800000000002,0,1.108400000000002,0
-0.179,1.1940000000000022,0,1.1257000000000021,0,1.1474000000000022,0,1.158700000000002,0,1.100800000000002,0,1.108400000000002,0
-0.178,1.1940000000000022,0,1.1257000000000021,0,1.1474000000000022,0,1.158700000000002,0,1.100800000000002,0,1.108400000000002,0
-0.177,1.1940000000000022,0,1.1257000000000021,0,1.1474000000000022,0,1.158700000000002,0,1.100800000000002,0,1.108400000000002,0
-0.176,1.1940000000000022,0,1.1257000000000021,0,1.1474000000000022,0,1.158700000000002,0,1.100800000000002,0,1.108400000000002,0
-0.175,1.1940000000000022,0,1.1257000000000021,0,1.1474000000000022,0,1.158700000000002,0,1.100800000000002,0,1.108400000000002,0
-0.174,1.1940000000000022,0,1.1257000000000021,0,1.1474000000000022,0,1.158700000000002,0,1.100800000000002,0,1.108400000000002,0
-0.173,1.1940000000000022,0,1.1257000000000021,0,1.1474000000000022,0,1.158700000000002,0,1.100800000000002,0,1.108400000000002,0
-0.172,1.1940000000000022,0,1.1257000000000021,0,1.1474000000000022,0,1.158700000000002,0,1.100800000000002,0,1.108400000000002,0
-0.171,1.1940000000000022,0,1.1257000000000021,0,1.1474000000000022,0,1.158700000000002,0,1.100800000000002,0,1.108400000000002,0
-0.17,1.2504999999999988,0,1.166399999999999,0,1.233199999999999,0,1.192399999999999,0,1.086299999999999,0,1.1636999999999988,0
-0.169,1.2504999999999988,0,1.166399999999999,0,1.233199999999999,0,1.192399999999999,0,1.086299999999999,0,1.1636999999999988,0
-0.168,1.2504999999999988,0,1.166399999999999,0,1.233199999999999,0,1.192399999999999,0,1.086299999999999,0,1.1636999999999988,0
-0.167,1.2504999999999988,0,1.166399999999999,0,1.233199999999999,0,1.192399999999999,0,1.086299999999999,0,1.1636999999999988,0
-0.166,1.2504999999999988,0,1.166399999999999,0,1.233199999999999,0,1.192399999999999,0,1.086299999999999,0,1.1636999999999988,0
-0.165,1.2504999999999988,0,1.166399999999999,0,1.233199999999999,0,1.192399999999999,0,1.086299999999999,0,1.1636999999999988,0
-0.164,1.2504999999999988,0,1.166399999999999,0,1.233199999999999,0,1.192399999999999,0,1.086299999999999,0,1.1636999999999988,0
-0.163,1.2504999999999988,0,1.166399999999999,0,1.233199999999999,0,1.192399999999999,0,1.086299999999999,0,1.1636999999999988,0
-0.162,1.2504999999999988,0,1.166399999999999,0,1.233199999999999,0,1.192399999999999,0,1.086299999999999,0,1.1636999999999988,0
-0.161,1.2504999999999988,0,1.166399999999999,0,1.233199999999999,0,1.192399999999999,0,1.086299999999999,0,1.1636999999999988,0
-0.16,1.2754999999999987,0,1.175199999999999,0,1.3099999999999987,0,1.2245999999999988,0,1.116799999999999,0,1.271799999999999,0
-0.159,1.2754999999999987,0,1.175199999999999,0,1.3099999999999987,0,1.2245999999999988,0,1.116799999999999,0,1.271799999999999,0
-0.158,1.2754999999999987,0,1.175199999999999,0,1.3099999999999987,0,1.2245999999999988,0,1.116799999999999,0,1.271799999999999,0
-0.157,1.2754999999999987,0,1.175199999999999,0,1.3099999999999987,0,1.2245999999999988,0,1.116799999999999,0,1.271799999999999,0
-0.156,1.2754999999999987,0,1.175199999999999,0,1.3099999999999987,0,1.2245999999999988,0,1.116799999999999,0,1.271799999999999,0
-0.155,1.2754999999999987,0,1.175199999999999,0,1.3099999999999987,0,1.2245999999999988,0,1.116799999999999,0,1.271799999999999,0
-0.154,1.2754999999999987,0,1.175199999999999,0,1.3099999999999987,0,1.2245999999999988,0,1.116799999999999,0,1.271799999999999,0
-0.153,1.2754999999999987,0,1.175199999999999,0,1.3099999999999987,0,1.2245999999999988,0,1.116799999999999,0,1.271799999999999,0
-0.152,1.2754999999999987,0,1.175199999999999,0,1.3099999999999987,0,1.2245999999999988,0,1.116799999999999,0,1.271799999999999,0
-0.151,1.2754999999999987,0,1.175199999999999,0,1.3099999999999987,0,1.2245999999999988,0,1.116799999999999,0,1.271799999999999,0
-0.15,1.2994000000000023,0,1.1816000000000022,0,1.3919000000000026,0,1.3060000000000023,0,1.136600000000002,0,1.3545000000000025,0
-0.149,1.2994000000000023,0,1.1816000000000022,0,1.3919000000000026,0,1.3060000000000023,0,1.136600000000002,0,1.3545000000000025,0
-0.148,1.2994000000000023,0,1.1816000000000022,0,1.3919000000000026,0,1.3060000000000023,0,1.136600000000002,0,1.3545000000000025,0
-0.147,1.2994000000000023,0,1.1816000000000022,0,1.3919000000000026,0,1.3060000000000023,0,1.136600000000002,0,1.3545000000000025,0
-0.146,1.2994000000000023,0,1.1816000000000022,0,1.3919000000000026,0,1.3060000000000023,0,1.136600000000002,0,1.3545000000000025,0
-0.145,1.2994000000000023,0,1.1816000000000022,0,1.3919000000000026,0,1.3060000000000023,0,1.136600000000002,0,1.3545000000000025,0
-0.144,1.2994000000000023,0,1.1816000000000022,0,1.3919000000000026,0,1.3060000000000023,0,1.136600000000002,0,1.3545000000000025,0
-0.143,1.2994000000000023,0,1.1816000000000022,0,1.3919000000000026,0,1.3060000000000023,0,1.136600000000002,0,1.3545000000000025,0
-0.142,1.2994000000000023,0,1.1816000000000022,0,1.3919000000000026,0,1.3060000000000023,0,1.136600000000002,0,1.3545000000000025,0
-0.141,1.2994000000000023,0,1.1816000000000022,0,1.3919000000000026,0,1.3060000000000023,0,1.136600000000002,0,1.3545000000000025,0
-0.14,1.3690999999999987,0,1.211099999999999,0,1.5186999999999986,0,1.3545999999999987,0,1.139899999999999,0,1.4241999999999988,0
-0.139,1.3690999999999987,0,1.211099999999999,0,1.5186999999999986,0,1.3545999999999987,0,1.139899999999999,0,1.4241999999999988,0
-0.138,1.3690999999999987,0,1.211099999999999,0,1.5186999999999986,0,1.3545999999999987,0,1.139899999999999,0,1.4241999999999988,0
-0.137,1.3690999999999987,0,1.211099999999999,0,1.5186999999999986,0,1.3545999999999987,0,1.139899999999999,0,1.4241999999999988,0
-0.136,1.3690999999999987,0,1.211099999999999,0,1.5186999999999986,0,1.3545999999999987,0,1.139899999999999,0,1.4241999999999988,0
-0.135,1.3690999999999987,0,1.211099999999999,0,1.5186999999999986,0,1.3545999999999987,0,1.139899999999999,0,1.4241999999999988,0
-0.134,1.3690999999999987,0,1.211099999999999,0,1.5186999999999986,0,1.3545999999999987,0,1.139899999999999,0,1.4241999999999988,0
-0.133,1.3690999999999987,0,1.211099999999999,0,1.5186999999999986,0,1.3545999999999987,0,1.139899999999999,0,1.4241999999999988,0
-0.132,1.3690999999999987,0,1.211099999999999,0,1.5186999999999986,0,1.3545999999999987,0,1.139899999999999,0,1.4241999999999988,0
-0.131,1.3690999999999987,0,1.211099999999999,0,1.5186999999999986,0,1.3545999999999987,0,1.139899999999999,0,1.4241999999999988,0
-0.13,1.4074999999999986,0,1.229799999999999,0,1.5870999999999986,0,1.3641999999999987,0,1.156499999999999,0,1.5412999999999986,0
-0.129,1.4074999999999986,0,1.229799999999999,0,1.5870999999999986,0,1.3641999999999987,0,1.156499999999999,0,1.5412999999999986,0
-0.128,1.4074999999999986,0,1.229799999999999,0,1.5870999999999986,0,1.3641999999999987,0,1.156499999999999,0,1.5412999999999986,0
-0.127,1.4074999999999986,0,1.229799999999999,0,1.5870999999999986,0,1.3641999999999987,0,1.156499999999999,0,1.5412999999999986,0
-0.126,1.4074999999999986,0,1.229799999999999,0,1.5870999999999986,0,1.3641999999999987,0,1.156499999999999,0,1.5412999999999986,0
-0.125,1.4074999999999986,0,1.229799999999999,0,1.5870999999999986,0,1.3641999999999987,0,1.156499999999999,0,1.5412999999999986,0
-0.124,1.4074999999999986,0,1.229799999999999,0,1.5870999999999986,0,1.3641999999999987,0,1.156499999999999,0,1.5412999999999986,0
-0.123,1.4074999999999986,0,1.229799999999999,0,1.5870999999999986,0,1.3641999999999987,0,1.156499999999999,0,1.5412999999999986,0
-0.122,1.4074999999999986,0,1.229799999999999,0,1.5870999999999986,0,1.3641999999999987,0,1.156499999999999,0,1.5412999999999986,0
-0.121,1.4074999999999986,0,1.229799999999999,0,1.5870999999999986,0,1.3641999999999987,0,1.156499999999999,0,1.5412999999999986,0
-0.12,1.4680000000000009,0,1.2384000000000006,0,1.7061000000000008,0,1.4150000000000007,0,1.1799000000000006,0,1.6801000000000008,0
-0.119,1.4680000000000009,0,1.2384000000000006,0,1.7061000000000008,0,1.4150000000000007,0,1.1799000000000006,0,1.6801000000000008,0
-0.118,1.4680000000000009,0,1.2384000000000006,0,1.7061000000000008,0,1.4150000000000007,0,1.1799000000000006,0,1.6801000000000008,0
-0.117,1.4680000000000009,0,1.2384000000000006,0,1.7061000000000008,0,1.4150000000000007,0,1.1799000000000006,0,1.6801000000000008,0
-0.116,1.4680000000000009,0,1.2384000000000006,0,1.7061000000000008,0,1.4150000000000007,0,1.1799000000000006,0,1.6801000000000008,0
-0.115,1.4680000000000009,0,1.2384000000000006,0,1.7061000000000008,0,1.4150000000000007,0,1.1799000000000006,0,1.6801000000000008,0
-0.114,1.4680000000000009,0,1.2384000000000006,0,1.7061000000000008,0,1.4150000000000007,0,1.1799000000000006,0,1.6801000000000008,0
-0.113,1.4680000000000009,0,1.2384000000000006,0,1.7061000000000008,0,1.4150000000000007,0,1.1799000000000006,0,1.6801000000000008,0
-0.112,1.4680000000000009,0,1.2384000000000006,0,1.7061000000000008,0,1.4150000000000007,0,1.1799000000000006,0,1.6801000000000008,0
-0.111,1.4680000000000009,0,1.2384000000000006,0,1.7061000000000008,0,1.4150000000000007,0,1.1799000000000006,0,1.6801000000000008,0
-0.11,1.5088000000000008,0,1.2521000000000007,0,1.804900000000001,0,1.4752000000000007,0,1.1729000000000007,0,1.753900000000001,0
-0.109,1.5088000000000008,0,1.2521000000000007,0,1.804900000000001,0,1.4752000000000007,0,1.1729000000000007,0,1.753900000000001,0
-0.108,1.5088000000000008,0,1.2521000000000007,0,1.804900000000001,0,1.4752000000000007,0,1.1729000000000007,0,1.753900000000001,0
-0.107,1.5088000000000008,0,1.2521000000000007,0,1.804900000000001,0,1.4752000000000007,0,1.1729000000000007,0,1.753900000000001,0
-0.106,1.5088000000000008,0,1.2521000000000007,0,1.804900000000001,0,1.4752000000000007,0,1.1729000000000007,0,1.753900000000001,0
-0.105,1.5088000000000008,0,1.2521000000000007,0,1.804900000000001,0,1.4752000000000007,0,1.1729000000000007,0,1.753900000000001,0
-0.104,1.5088000000000008,0,1.2521000000000007,0,1.804900000000001,0,1.4752000000000007,0,1.1729000000000007,0,1.753900000000001,0
-0.103,1.5088000000000008,0,1.2521000000000007,0,1.804900000000001,0,1.4752000000000007,0,1.1729000000000007,0,1.753900000000001,0
-0.102,1.5088000000000008,0,1.2521000000000007,0,1.804900000000001,0,1.4752000000000007,0,1.1729000000000007,0,1.753900000000001,0
